Date;SP500;MSFT;CSCO;INTC;IBM;ORCL;HPQ;EMC;TXN;QCOM;AMAT;ADBE;MU;ADI;KLAC;LRCX;GLW;AKAM;CDNS;SNPS;CTXS;NTAP;MSI
02/26/2013;1496,94;27,37;20,608;20,58;199,14;34,32;19,79;22,94;33,76;65,27;13,63;38,59;7,955;45;5,3919997;4,1650004;12,29;36,36;14,01;34,87;70,76;33,79;60,63
02/27/2013;1515,99;27,81;20,89;20,93;202,33;34,68;19,77;23,28;34,29;65,64;13,74;39,6;8,18;45,38;5,473;4,25;12,59;36,58;14,2;35,28;71,04;34,43;62,09
02/28/2013;1514,68;27,8;20,855;20,88;200,83;34,24;20,14;23,01;34,428;65,64;13,705;39,31;8,375;45,22;5,476;4,23;12,61;36,96;14,16;35,03;70,9;33,84;62,21
03/01/2013;1518,2;27,95;20,83;21,03;202,91;34,63;20,15;23,25;34,52;66,3;13,59;39,83;8,25;45,23;5,4500003;4,268;12,52;36,65;13,94;34,72;71,36;33,95;62,03
03/04/2013;1525,2;28,15;20,74;21,27;205,19;35,05;19,97;23,22;34,56;66,63;13,57;40,46;8,4;45,3;5,3970003;4,2590003;12,38;37,4;14,31;34,83;72,89;33,59;62,5
03/05/2013;1539,79;28,35;21,218;21,51;206,53;35,46;20,37;23,74;35;67,97;13,74;41,46;8,73;45,77;5,555;4,312;12,52;37,49;14,64;35,01;73,84;34,14;62,97
03/06/2013;1541,46;28,09;21,715;21,75;208,38;35,86;20,93;24,3;35,14;66,67;13,67;41,29;8,65;46,12;5,5;4,3110003;12,56;37,53;14,7;34,84;74,33;34,55;63,11
03/07/2013;1544,26;28,14;21,802;21,89;209,42;35,94;20,85;23,95;35,2;66,79;13,545;41,5;8,94;45,71;5,504;4,28;12,66;37,28;14,56;35,18;74,26;34,28;62,64
03/08/2013;1551,18;28;21,83;21,58;210,38;35,71;21;24,3;35,29;66,65;13,54;41,5;9,2;46,05;5,5160003;4,288;12,71;37,24;14,48;35,35;74,43;34,21;62,75
03/11/2013;1556,22;27,87;21,88;21,69;210,08;35,88;21,03;24,56;35,52;66,7;13,52;41,48;9,345;46,44;5,471;4,2410007;12,63;35,6;14,58;35,55;74,65;34,68;62,56
03/12/2013;1552,48;27,91;21,7;21,64;210,55;35,43;21,4;24,47;35,62;67,04;13,4;41,4;9,32;46,48;5,464;4,232;12,67;34,77;14,05;35,291;74,05;34;62,13
03/13/2013;1554,52;27,915;21,575;21,655;212,06;35,575;21,32;24,9;35,29;66,755;13,63;41,59;9,51;46,48;5,473;4,216;12,64;34,66;14,1;35,37;74,55;34,19;62,22
03/14/2013;1563,23;28,135;21,59;21,65;215,8;36,3;21,93;25,62;35,38;66,57;13,675;41,62;9,685;46,505;5,493;4,242;12,81;34,66;14,095;35,73;75,15;34,51;62,34
03/15/2013;1560,7;28,035;21,925;21,375;214,92;36,34;22,18;25,35;35,08;64,975;13,305;41,38;9,37;45,53;5,2650003;4,166;12,92;34,69;13,92;35,26;73,79;34,56;62,07
03/18/2013;1552,1;28,1;21,67;21,26;213,21;36,04;22,83;25,05;34,62;64,56;13,05;41,06;9,18;44,85;5,173;4,1105;12,85;34,55;13,6;34,89;72,19;34,11;61,64
03/19/2013;1548,34;28,18;21,52;21,14;213,44;35,69;23,11;24,7;34,66;64,72;12,96;40,75;9,24;44,91;5,1349998;4,092;12,83;34,67;13,37;34,96;71,3;33,95;61,67
03/20/2013;1558,71;28,315;21,67;21,18;215,06;35,765;22,92;24,85;35,06;65,74;13,18;42,46;9,31;45,66;5,1580005;4,1160007;13,18;35,45;13,39;35,09;72,56;34,15;62,4
03/21/2013;1545,8;28,11;20,84;21,04;212,26;32,3;22,32;24,5;34,29;65,35;12,96;42,18;9,07;44,55;5,126;4,063;12,99;35,01;13,361;34,85;72,01;33,77;62,43
03/22/2013;1556,89;28,25;20,75;21,33;212,08;31,98;23,04;24,15;34,46;65,92;13,26;42,97;10,04;44,9;5,162;4,056;13,05;34,78;13,32;34,83;71,01;33,54;63,61
03/25/2013;1551,69;28,16;20,85;21,15;210,74;31,25;23,1;23,74;34,48;65,67;13,32;42,49;9,88;44,64;5,1650004;4,093;13,01;34,4;13,64;35,17;70,11;33,19;63,29
03/26/2013;1563,77;28,155;20,845;21,765;212,36;31,535;23,64;23,75;35,095;66,62;13,4;42,75;9,92;45,75;5,205;4,1160007;13,11;35,08;13,74;35,47;70,99;33,31;63,46
03/27/2013;1562,85;28,37;20,83;21,83;210,89;31,95;23,58;23,83;35,08;66,68;13,41;42,66;9,96;45,75;5,1740003;4,089;13,15;35,16;13,81;35,45;71,4;33,7;63,56
03/28/2013;1569,19;28,605;20,895;21,835;213,3;32,33;23,84;23,89;35,48;66,94;13,48;43,515;9,975;46,49;5,274;4,146;13,33;35,32;13,93;35,88;72,15;34,16;64,03
04/01/2013;1562,17;28,61;20,83;21,43;212,38;32,41;23,31;23,57;35,01;66;13,36;43,38;9,38;45,41;5,157;4,08;13,33;34,9;13,62;35,45;71,43;34,06;63,7
04/02/2013;1570,25;28,8;21,22;21,455;214,36;32,745;22,1;23,84;34,765;66,255;13,241;43,845;9,3;45,2;5,1400003;4,069;13,33;34,84;13,56;35,62;71,51;34,7;63,7
04/03/2013;1553,69;28,56;21,197;21,05;212,66;32,4;21,91;23,59;34,15;65,97;13,15;43,7;9,1;44,06;5,1300006;4,0470004;13,34;34,78;13,24;35,4;70,45;34,44;62,8
04/04/2013;1559,98;28,595;21,04;21,135;211,31;32,365;22,3;23,45;34,49;65,81;13,22;44,21;9,31;43,745;5,1540003;4,1230006;13,34;34,06;13,42;35,13;69,73;34,57;62,99
04/05/2013;1553,28;28,7;20,61;20,94;209,41;32,03;21,97;23,08;34,2;65,16;13,2;43,38;9,31;43,61;5,173;4,077;13,31;34,18;13,27;34,82;68,9;34;62,67
04/08/2013;1563,07;28,59;20,57;21,09;209,32;32,36;21,93;23,13;35,07;65,86;13,38;43,79;9,39;44;5,199001;4,125;13,35;34,49;13,31;34,64;68,04;33,93;63,17
04/09/2013;1568,61;29,61;20,97;21,75;209,22;33,04;22,22;23,14;35,16;65,96;13,3;44,17;9,57;44,07;5,264;4,1160007;13,35;34,67;13,32;34,71;67,22;34,17;63,64
04/10/2013;1587,73;30,28;21,47;22,26;212;33,73;22,32;23,23;35,755;67,285;13,81;44,7;10,085;45,1;5,426;4,2070003;13,4;36,04;13,509;35,34;68,75;33,62;64,69
04/11/2013;1593,37;28,935;21,685;21,825;212,92;33,615;20,88;22,89;35,69;67,03;13,795;45,21;9,98;44,9;5,3800006;4,28;13,37;35,79;13,33;35,14;69,13;33,47;64,63
04/12/2013;1588,85;28,79;21,54;21,675;211,38;33,46;20,9;23,11;35,85;66,68;13,63;45,03;10,01;44,59;5,3770003;4,181;13,3;35,41;13,36;34,79;70,39;35,455;63,87
04/15/2013;1552,36;28,69;21,05;21,38;209,26;32,8;20,68;22,78;35,27;65,49;13,31;44,6;9,56;43,84;5,2310004;4,042;13,13;34,44;13,1;34,43;68,96;34,73;61,83
04/16/2013;1574,57;28,97;21,16;21,915;212;33,415;21,03;23,08;35,735;65,81;13,46;45,28;9,87;44,74;5,343;4,1480002;13,18;34,79;12,98;34,61;71,1;35,81;62,96
04/17/2013;1552,01;28,825;20,63;21,93;209,67;32,485;20,49;22,71;34,21;64,23;13,045;44,9;9,39;42,85;5,275;4,15;12,96;34,18;12,66;34,15;69,07;34,72;62,13
04/18/2013;1541,61;28,79;20,58;22,24;207,15;32,12;20,21;22,34;33,92;63,64;12,92;44,46;9,23;42,34;5,287;4,128;13,06;33,74;12,54;33,73;67,33;33,78;61,15
04/19/2013;1555,25;29,765;20,46;22,44;190;32,37;19,56;21,5;34,25;63,93;12,93;44,74;9,35;42,36;5,305;4,163;12,84;33,55;12,4;33,72;67,17;32,99;61,72
04/22/2013;1562,5;30,83;20,59;22,88;187,83;32,515;19,76;21,85;34,81;64,58;13,08;44,53;9,31;42,66;5,376;4,185;12,82;34,28;12,56;33,9;67,15;34,12;61,78
04/23/2013;1578,78;30,6;20,91;23,375;191,61;32,46;19,65;22,36;35,7;65,35;13,43;44,87;9,42;43,43;5,521;4,2520003;13,13;35,47;12,67;34,39;67,82;34,95;61,75
04/24/2013;1578,79;31,76;20,39;23,66;191,71;32,51;19,84;22,52;36,01;66;13,63;44,67;9,415;43,46;5,5490003;4,303;13,85;36,091;12,72;34,53;67,66;34,86;56,02
04/25/2013;1585,16;31,94;20,64;23,38;193,95;32,27;19,59;22,63;36,11;62,44;14,15;45,05;9,53;43,65;5,59;4,562;14,23;42,482;13,72;35,1;62,94;34,81;56,39
04/26/2013;1582,24;31,79;20,67;23,4;194,31;32,359;19,97;22,39;35,74;61,52;14,14;44,91;9,43;43,3;5,211;4,567;14,23;42,61;13,65;35,09;61,8;34,87;56,8
04/29/2013;1593,61;32,61;20,98;23,76;199,15;32,24;20,5;22,49;35,97;61,61;14,4;45,06;9,35;43,66;5,3110003;4,558;14,41;43,03;13,84;35,11;62,15;34,53;57,44
04/30/2013;1597,57;33,1;20,92;23,95;202,54;32,78;20,6;22,43;36,21;61,6;14,51;45,08;9,42;43,99;5,425;4,622;14,5;43,91;13,8;35,57;62,16;34,89;57,2
05/01/2013;1582,7;32,72;20,38;23,99;199,63;33,16;20,35;22,46;36,41;61,92;14,47;44,71;9,2;43,88;5,3590007;4,56;14,33;43,64;13,72;34,97;62,21;34,15;56,37
05/02/2013;1597,59;33,16;20,73;24,11;202,39;33,69;20,45;22,88;36,7;62,89;14,79;45,69;9,32;44,21;5,389;4,565;14,37;44,32;13,82;35,14;62,74;33,87;56,89
05/03/2013;1614,42;33,49;20,83;23,96;204,51;33,38;20,63;23,38;37,01;63,77;14,83;47,01;9,63;45;5,43;4,601;14,87;45,27;13,89;35,35;63,49;34,9;57,29
05/06/2013;1617,5;33,75;20,81;23,91;202,78;33,51;20,64;23,29;37,04;63,86;14,81;46,49;9,76;45,82;5,406;4,628;14,88;45,06;13,84;35,32;64,17;35,49;56,95
05/07/2013;1625,96;33,31;20,38;24,15;203,63;33,26;20,5;23,12;37,04;63,97;14,72;45,602;9,97;45,78;5,446;4,605;14,87;45,15;13,89;35,6;64,12;35,56;56,79
05/08/2013;1632,69;32,99;20,72;24,25;204,82;33,46;21,07;23,45;37,09;64,12;14,85;45,32;10,235;46,08;5,4700007;4,681;14,88;45,29;13,9;35,9;64,57;35,82;57
05/09/2013;1626,67;32,66;20,83;24,36;203,24;33,7;21,18;22,9;37,01;64,11;14,92;43,97;10,711;46,38;5,42;4,723;15,06;45,61;13,8;35,81;65,55;35,73;56,78
05/10/2013;1633,7;32,69;21,1;24,5;204,47;34,02;21,54;23,34;37,04;64,64;14,97;44,02;10,82;46,79;5,447;4,692;15,1;46,7;13,94;35,7;66,56;36,15;56,48
05/13/2013;1633,77;33,03;21,27;24,08;202,47;33,78;21,35;23,04;36,54;64,815;14,69;43,61;10,66;46,25;5,3700004;4,6930003;15,24;46,71;13,99;35,2;65,8;36,09;56,17
05/14/2013;1650,34;33,53;21,27;23,84;203,21;33,67;21,52;23;36,51;65,32;14,79;44,04;10,65;46,34;5,445;4,7520003;15,53;46,9;14,09;35,39;65,8;35,78;56,89
05/15/2013;1658,78;33,845;21,21;24,2;203,32;33,985;20,97;23,02;36,81;65,54;14,8;45,07;10,87;46,69;5,5050006;4,8180003;15,68;48,03;14,15;35,46;65,17;36,225;57,1
05/16/2013;1650,47;34,08;23,887;23,94;204,69;34,37;21,36;24,06;36,6;65,64;14,66;44,56;11,06;46,5;5,521;4,754;15,45;46,93;14,36;35,45;66,83;38,46;57,53
05/17/2013;1667,47;34,87;24,24;24,04;208,44;35,03;21,27;24,24;36,77;66,61;14,96;44,61;11,31;47,02;5,587;4,8040004;16,14;47,49;14,54;35,85;66,84;37,84;57,84
05/20/2013;1666,29;35,08;23,945;24,08;207,6;34,9;21,18;24,16;36,63;66,1;14,91;44,29;11,21;46,87;5,562;4,794;16,31;47,89;14,6;35,81;66,19;37,19;58,25
05/21/2013;1669,16;34,85;24,01;24,15;208,65;35,1;21,11;24,1;36,6;65,76;14,67;44,02;11,23;46,56;5,6060004;4,792;16,19;47,28;14,72;35,77;66,37;36,63;57,77
