Date;S&P500;MSFT;CSCO;INTC;IBM;ORCL;AAPL;HPQ;EMC;TXN;QCOM;AMAT;ADBE;MU;ADI;KLAC;LRCX;GLW;AKAM ;CDNS;SNPS;NTAP;LU;MSI;ARBA;VIGN;PSIX;INKT;AMZN;EBAY;CTXS
11/13/2000;1351,26;33,21875;50,375;38,1875;97,4375;24,75;0,34598184;34,125;78,875;42,3125;37,53125;20,125;36,03125;32,375;48,1875;2,79375;1,6875;59;45,875;23;17,0625;84,5;22,75;159,68756;548,25;226,875;123,75;47,0625;1,390625;10,71875;23,6875
11/14/2000;1382,95;34,40625;53,125;40,9375;99,5;28,375;0,36160678;37;86,625;45,6875;40,1875;20,71875;40,8125;33,375;55,5;3,05;1,74375;66,5;48,8125;24,4375;17,9375;96,25;23,375;168,00006;592,5;258,125;136,875;54,5;1,446875;11,921875;26,1875
11/15/2000;1389,81;35,03125;53,5625;41,5;99,375;28,875;0,35491043;35,3125;88,8125;48;42,09375;21,375;40,59375;35;63,25;3,175;1,85625;67,75;47,0625;24,9375;18,03125;76,125;22,1875;166,25006;552;262,5;117,5;51,8125;1,475;11,453125;27,125
11/16/2000;1372,32;34,46875;51,0625;40;98,25;27,375;0,33928537;35,0625;84,125;46,5;44,03125;20,8125;40,75;33,125;60,75;2,9;1,7875;63,8125;42,0625;24,6875;17,65625;72,8125;21,6875;161,00006;467,25;253,125;104,765625;50,0625;1,390625;10,71875;29,25
11/17/2000;1367,72;34,53125;52,75;41,5;101,9375;28,8125;0,3303568;35,625;84,875;43,75;44,40625;20,5625;41,375;33,75;59,75;2,98125;1,7687501;62,125;41,25;24,8125;18;64,5625;21,1875;157,06256;456,375;249,375;90,3125;46,6875;1,371875;10,859375;30,875
11/20/2000;1342,62;33,59375;51,25;41,125;103,25;24,75;0,3381693;34,5625;80,3125;42,3125;42,3125;20,5625;38;35,5;61,5;2,8625;1,75;59,3125;37,5625;23,9375;18;67,25;20,9375;159,68756;404,25;218,75;96,25;42,0625;1,290625;8,625;28
11/21/2000;1347,35;33,875;53,6875;42,625;98,5;23,875;0,33593717;33,9375;82,0625;41,9375;43,75;21,15625;40;34,5;59,25;2,84375;1,6625;64,5625;36,0625;23,75;17,84375;61;17,5625;156,62506;433,5;200;93,125;36,25;1,2125;7,890625;28
11/22/2000;1322,36;34,125;50,5625;41,1875;98,5;22,3125;0,3303568;33,6875;78,1875;41,6875;39,46875;21,125;36,15625;35,9375;58,5;2,925;1,625;63,25;32,125;23,5625;17,8125;58,5;17,6875;147;408,75;179,375;33,75;28,375;1,259375;8,21875;25,625
11/24/2000;1341,77;34,96875;52,6875;43,9375;99,9375;24,125;0,34486577;35,5625;82,8125;44;42,25;23,34375;37,9375;40,875;62,375;3,28125;1,775;67,5;35,0625;24,1875;17,96875;62,875;18,25;154,43756;470,625;208,125;37,5;29,125;1,446875;9,234375;27,75
11/27/2000;1348,97;35,34375;51,25;43,9375;98,4375;23,125;0,3337051;35,6875;84,25;44,25;44,71875;22,0625;34,40625;37,125;55,625;3,125;1,8000001;64,3125;35,25;24,8125;18,25;54,4375;16,75;151,81256;402;203,75;36,875;29,875;1,4;9,546875;27,6875
11/28/2000;1336,09;33,5;51;42,03125;97,875;22,65625;0,3219863;34,6875;79,5;40,5;41,734375;20,53125;32,390625;33,5;53,6875;2,753125;1,5734376;61;30,375;24,375;17,796875;52,21875;15,875;145,25;370,5;180,625;31,25;24,25;1,2515625;9,0078125;25,84375
11/29/2000;1341,91;32,53125;51,6875;42,75;99,8125;22,875;0,3136158;34,5625;73,1875;39,0625;41,3125;21,46875;32,15625;34,3125;51,875;2,99375;1,5500001;62,25;30,9375;24;17,4375;50;15,8125;145,25;347,25;169,375;32,5;27,1875;1,3468751;9,28125;25
11/30/2000;1314,95;28,6875;47,875;38,0625;93,5;26,5;0,29464257;31,625;74,375;37,3125;40,125;20,21875;31,6875;31,5;49,625;2,75;1,5;58,5;28,75;23,4375;19,5;49,375;15,5625;140,4375;373,5;157,5;31,875;26,0625;1,234375;8,578125;23,8125
12/01/2000;1315,23;28,3125;48,5;34,125;95,625;26,4375;0,3046872;32,1875;78,25;37,8125;41,5;19,28125;33,65625;30,9375;52,375;2,775;1,48125;60,9375;27;24;21,0625;53,9375;15,6875;129,9375;365,625;170,625;30,9375;24,4375;1,23125;8,6875;25,6875
12/04/2000;1324,97;28,21875;45,8125;32,9375;98,375;28,1875;0,29799077;33;79,5;39,625;45;19,25;34,03125;31,1875;48,9375;2,91875;1,48125;61,5;26,3125;24,75;21,75;57,875;15,3125;128,625;368,625;168,125;30,3125;21,9375;1,328125;8,078125;25,625
12/05/2000;1376,54;29,9375;52,125;36;103,375;31,5;0,30357113;35;89,9375;45,6875;49,8125;22,0625;38,34375;33,125;56,125;3,2875001;1,65;69,125;37,5;26,125;23,84375;81,5625;16,8125;133;475,125;213,125;35,9375;34,4375;1,2687501;9,875;29
12/06/2000;1351,46;28,34375;51,4375;31,75;96,75;30,1875;0,2555801;32;90;46,3125;49,6875;20,28125;33,59375;32;58,8125;3,15;1,6625;69,75;32,375;26;23;76,375;15,125;124,6875;423;185;45,9375;38;1,18125;9,078125;28,0625
12/07/2000;1343,55;26,5625;49,9375;32,3125;95,375;28,3125;0,2555801;31,25;85,6875;42,875;52,21875;20;31,5;30,625;55,25;3,04375;1,61875;71,5625;29,890625;26,8125;23,375;75,375;14,5625;124,25;444;210,625;42,5;36,1875;1,06875;8,75;27
12/08/2000;1369,89;27,21875;52,375;34;97;30,0625;0,26897293;33,4375;86,9375;49,5;51,625;22,09375;34,1875;34,6875;59,5;3,59375;1,9125;76,5;34,25;28;25,03125;87,1875;15,4375;134,75;495;250;47,5;42;1,171875;9,65625;28,875
12/11/2000;1380,2;29,03125;54,8125;37,4375;95;31,9375;0,27120507;33,125;90;51,875;49,75;25,46875;37,0625;37,5;60,875;3,68125;2;79,75;38,625;28,6875;24,5625;84,375;16,6875;151,37506;521,25;259,375;50;49;1,265625;10,875;29,9375
12/12/2000;1371,18;29,1875;54,375;36,5;93,875;30,75;0,2745533;35,25;82,125;52,8125;44,90625;22,75;35,34375;36,25;59,875;3,2625;1,80625;74,9375;39,4375;27,75;23,90625;82,6875;18,6875;145,6875;460,125;240;49,0625;45,25;1,29375;10,234375;28,4375
12/13/2000;1359,99;28,625;51,125;35,5;91,25;28,375;0,26785687;33,1875;77,875;48;45,65625;21,34375;33,09375;34,375;54,5625;3,04375;1,65625;72,5;34,25;26,6875;22,71875;72,75;19,9375;140,875;427,125;230;44,6875;38,375;1,1875;9,8125;27,5625
12/14/2000;1340,93;27,75;50,9375;35,125;92,4375;27,5;0,25781223;33,5;74,625;49,25;44,03125;20,1875;28,65625;34,9375;55,125;2,99375;1,56875;70;32,625;26,875;21,84375;69,125;18,6875;141,3125;397,875;227,5;43,59375;37,125;1,134375;9,25;25,875
12/15/2000;1312,15;24,59375;48,171875;32,4375;87,8125;28,5625;0,25111583;31,625;68,125;47;39,78125;19,75;31,21875;35,875;54,25;3,0375001;1,4734375;70;33,3125;25;20,125;65,1875;17,8125;136,0625;402,75;211,25;41,25;38,9375;1,1437501;9,5;24,25
12/18/2000;1322,74;23,90625;42,9375;33,25;90,5;32;0,25446403;31,125;65,8125;47,75;42,71875;19,875;31,78125;36;53,0625;3,09375;1,45;64,5;31;25,5625;22,375;65,6875;17,5625;134,75;373,5;200,625;39,84375;35,375;0,99375004;9,578125;24,4375
12/19/2000;1305,6;22,40625;41,75;33,4375;90,125;30,625;0,24999973;31,3125;63;48;41,71875;19,5;32;34,75;55,1875;3,08125;1,4875001;62,3125;28;25,875;21,8125;60,125;17,375;136,0625;355,5;191,25;33,75;30,75;0,9125;8,078125;22,5625
12/20/2000;1264,74;20,75;36,5;31,9375;86;28,5;0,25669616;30,4375;55,625;43;38,5625;18,90625;28,625;29,8125;50,8125;2,9375;1,3937501;55,5625;23,9375;23,375;21,125;53,75;15,5;129,0625;283,5;159,375;30,46875;24,1875;0,834375;6,984375;19,75
12/21/2000;1274,86;21,71875;38,875;33,125;81,5625;29,5;0,25111583;29,375;59,25;43,875;37,90625;17,6875;29,90625;30,9375;47,4375;2,9;1,36875;54,5;21,1875;23,5;21,953125;54,625;14,1875;122,5;287,25;171,25;24,53125;20,25;0,75937504;7,109375;20,4375
12/22/2000;1305,97;23,21875;41,5;32,9375;89;31,875;0,26785687;32,1875;68,25;47,625;42,5;19,3125;32,84375;34,9375;49,25;3,18125;1,525;56,25;23,5625;25,25;23,78125;68,875;13,625;131,25;327,65625;193,125;28,75;24,9375;0,778125;8,75;24
12/26/2000;1315,19;23,4375;40,75;32,875;84,8125;30,9375;0,26227653;31,75;65,3125;46,75;41,90625;19;32,96875;36;51,625;3,075;1,45;55,3125;23,8125;25,5;23,53125;68;13,5;140;313,875;179,375;30,3125;25,0625;0,846875;8,671875;22,75
12/27/2000;1328,92;23,21875;40,75;32,5625;84,6875;30,6875;0,26450863;32,4375;67,3125;50;44,9375;19,78125;32,75;37,3125;55,5625;3,3625;1,45;53,9375;24,9375;27,625;24,03125;70,75;13,6875;148,3125;334,125;178,75;30,3125;22,3125;0,84375;8,8125;24,125
12/28/2000;1334,22;22,28125;39,5625;30,9375;85,25;31,0625;0,26450863;32,4375;68,5625;49,75;44,6875;19,71875;30,8125;35,9375;54;3,5062501;1,5187501;54,9375;23,875;27,625;24,3125;72,5;13,125;145,6875;346,125;194,375;37,1875;20,0625;0,86875004;9,453125;24,1875
12/29/2000;1320,28;21,6875;38,25;30,0625;85;29,0625;0,26562473;31,5625;66,5;47,375;41,09375;19,09375;29,09375;35,5;51,1875;3,36875;1,45;52,8125;21,0625;27,5;23,71875;64,1875;13,5;141,75;321,75;180;39,21875;17,875;0,778125;8,25;22,5
01/02/2001;1283,27;21,6875;33,3125;31,0625;84,8125;26,375;0,26562473;30,25;54,3125;46,3125;35,4375;19,75;23,367188;35,375;47;3,4125001;1,4375;47,375;19,75;24,875;22,09375;51,4375;13,3125;141,75;252,65625;153,75;34,0625;14,5625;0,69375;7,546875;20,9375
01/03/2001;1347,56;23,96875;41,3125;34,234375;94,625;32;0,29241046;34,0625;67,8125;50,25;42,03125;24,8125;28,96875;42;54,5;4,26875;1,725;55,4375;24,25;24,8125;25,125;64;15,1875;168,87506;292,5;166,25;34,6875;18,5;0,878125;9,839844;22,9375
01/04/2001;1333,34;24,21875;41,875;33,796875;93,1875;32,5625;0,3046872;34,625;70,6875;52,0625;39,46875;22,1875;26,875;39,375;52,125;3,98125;1,81875;55,25;20,875;26,75;23,78125;66,375;15,375;161,43756;257,25;158,75;30;13,875;0,77500004;8,84375;27,75
01/05/2001;1298,35;24,5625;36,625;32,0625;94;30,125;0,29241046;30,625;64,375;47,3125;36,53125;21,34375;25,75;36,5;47,625;3,71875;1,8312501;50,125;19,4375;25,25;24;54,625;14,5;148,3125;204,375;148,75;28,75;12,125;0,72812504;7,640625;26,6875
01/08/2001;1295,86;24,46875;36,546875;31,9375;93,5625;29,9375;0,29575863;31,375;61,5;47;38,9375;22,875;24,78125;36,9375;46;4,0375;1,9265625;52,8125;18,625;26,5;24,0625;55,9375;15,375;152,25006;222,375;114,375;28,75;11,75;0,746875;7,65625;26,375
01/09/2001;1300,8;25,90625;37,125;32,25;92,5625;31,5;0,30691934;31,5625;63,75;44,75;36,625;21,75;24,90625;36,75;45,875;4,15;1,8937501;52,75;20,5625;28,9375;24,625;51,25;16,8125;144,8125;221,625;110;28,125;13,4375;0,81875;8,34375;27,9375
01/10/2001;1313,27;26,4375;36,25;33;93,4375;32,75;0,29575863;31,75;68,6875;46,4375;36,21875;22,375;22,875;38;49,1875;3,95;1,99375;57;22,125;29,5;25,03125;56,4375;17,625;148,3125;240,375;125;28,75;13,9375;0,825;9,828125;27,75
01/11/2001;1326,82;27,5;39,125;33,375;93,6875;33,3125;0,32142824;32,375;73,125;49,625;35,28125;23,1875;24,03125;41;51,9375;4,28125;2,1937501;59;24,5;29,625;25,71875;60,4375;18,1875;154,87506;260,25;134,375;39,375;14,5;0,85;10,234375;29,0625
01/12/2001;1318,32;26,75;38,0625;32,125;93,8125;32,3125;0,30691934;30,6875;68,8125;47,875;35,90625;23,1875;25,21875;41,4375;52,5;3,99375;2,0687501;60,875;27,4375;29,25;25,78125;58,125;18,9375;154,87506;211,125;143,125;45;16,578125;0,88437504;10,015625;27,5
01/16/2001;1326,65;26,28125;38,5;31,375;92,75;31,8125;0,30580327;30,375;69,875;47,6875;35,46875;22,21875;25,4375;38,9375;52,5625;3,71875;2,01875;59,9375;31,6875;29,4375;25,125;58,125;18,1875;148,75;217,875;143,75;45,15625;15,984375;0,903125;10,953125;27,5625
01/17/2001;1329,47;26,46875;39;30,5;96,6875;33,25;0,3002229;31,625;72,3125;50,5625;36,5;24,09375;26,75;39,25;57,625;4,0375;2,2562501;63,9375;32,375;31;25,40625;63,125;18,75;157,06256;216;125;39,53125;17,4375;0,91875;10,8125;29,8125
01/18/2001;1347,97;27,75;41,875;32,1875;108,3125;33,8125;0,3337051;34,6875;76;51,25;36,53125;25,03125;28;44,4375;58,5;4,6062503;2,30625;68,875;31,25;31,875;24,96875;67,3125;19,6875;167,56256;222,75;78,125;36,875;17,5;0,975;11,71875;32,625
01/19/2001;1342,54;30,5;40,375;33,5625;111,25;34,5625;0,34821394;35,75;77,3125;50,3125;35,1875;24,96875;29,125;46,4375;57,3125;4,49375;2,275;69,125;30;32;26,59375;67,3125;20,5625;172,81256;229,5;76,09375;38,125;15,375;0,996875;12,53125;34,875
01/22/2001;1342,9;30,0625;41,4375;33,375;108,5625;31,8125;0,34374964;34,5;76,5;48,5625;37,71875;24,46875;29,96875;44,5;56;4,2625003;2,175;67,625;28,5;32,3125;27,53125;66,875;19,0625;164,50006;220,875;77,5;38,125;16,5;0,925;12,359375;35,3125
01/23/2001;1360,4;30,28125;42,625;35,375;109,0625;31,484375;0,36607102;34,3125;79,5625;45;38,8125;24,125;29,71875;43,25;56,3125;4,40625;2,2125;70;32,125;32;27,5625;73,5625;18,8125;164,50006;250,78125;79,0625;42,65625;17,25;0,9476563;13,09375;33,75
01/24/2001;1364,3;31,46875;42,5625;36,25;110,4375;30,0625;0,36607102;35;79,4375;43,5;37,125;24,8125;30,0625;44,875;56,5625;4,46875;2,48125;70,125;35,375;30;26,867188;61,375;19,625;164,06256;245,25;86,71875;58,75;18,625;1,09375;13,59375;34
01/25/2001;1357,51;30,90625;39,3125;34,5;110,75;29,9375;0,35602647;34,4375;76,5;42,0625;36,96875;24,375;28,53125;43,75;54,6875;4,375;2,36875;56,25;29,625;29;26,03125;56,5;18;157,50006;229,5;89,375;50;17,125;0,95;12,453125;34,0625
01/26/2001;1354,95;32;38,375;35,875;114,1875;30,375;0,34933;34,4375;79,0625;41,5;40,5;23,9375;29,03125;43,9375;54,75;4,30625;2,325;55;29,75;28,1875;25,875;56,5;18,0625;157,93756;240;83,125;53,125;17,75;0,975;12,46875;33,875
01/29/2001;1364,17;32,25;37,25;37,0625;114,98;30,4375;0,38727644;37,53;79,89;43,95;43,40625;25,09375;27;45,3;56,68;4,375;2,4625;57,75;31,8125;28,49;26,71875;59,9375;17,99;161,7;230,25;89,375;65,625;18,5625;1,00625;13,078125;34,125
01/30/2001;1373,73;31,6875;38;37;116,61;30,3125;0,3883925;37,8;78,75;44,73;42,84375;26,21875;26,375;46,85;60,41;4,59375;2,55625;58,08;30,6875;29,8;27,4375;58,125;18,57;161,07;231;85,625;71,5625;18;0,94687504;13,296875;36,625
01/31/2001;1366,01;30,53125;37,4375;37;112;29,125;0,3861603;36,85;75,99;43,8;42,03125;25,15625;21,84375;45,77;62,6;4,5875;2,64375;56,71;29,0625;29,49;26;53,625;18,6;159,67004;223,875;83,125;65;16,6875;0,865625;12,34375;35,875
02/01/2001;1373,47;31,1875;38,25;37,8125;114,05;30,0625;0,3772318;36,86;77,6;43,71;42,625;25,28125;22,71875;42,18;59,2;4,5750003;2,65625;54,5;27,625;28,02;27,6875;46,5625;19;154,42004;216,75;83,75;68,125;15,4375;0,8125;12,0625;36,25
02/02/2001;1349,47;30,40625;35,5;35,6875;110,27;27,75;0,3683032;35,75;72,2;43,08;43,40625;23,875;21,78125;41,2;55,2;4,20625;2,4875;51,08;25,75;28,32;26,976563;46,75;17,73;149,31;204,75;77,5;69,0625;14,0625;0,71875;11,558594;34,8125
02/05/2001;1354,31;30,96875;34,5625;34,6875;112,22;27,5;0,3604907;35,3;69,76;41,01;43,21875;22,90625;22,6875;38,28;53,85;4,05625;2,33125;51,76;24,875;28,55;26,125;43,3125;17,82;142,87;196,125;70,9375;63,4375;13,875;0,721875;11,671875;33,75
02/06/2001;1352,26;31,28125;35,75;35,4375;114,19;27,625;0,3772318;36,8;70;41,01;41,46875;22,9375;22;39,72;52,44;3,98125;2,30625;49,75;25,8125;28,65;26,6875;44,875;17,86;145,95;190,5;70,625;59,6875;13,625;0,79062504;11,71875;31,5625
02/07/2001;1340,89;32,34375;31,0625;34,9375;116,91;27,6875;0,37053534;36;65,39;39;43,3125;22,375;20,15625;38,82;49,4;3,8375;2,23125;46,5;25,25;27,76;25,65625;38,625;17,01;139,65002;174;69,0625;55;12,875;0,75;11,546875;32,6875
02/08/2001;1332,53;31,125;30;34,625;114,1;27,125;0,37053534;34,84;59,5;38,75;42,375;21,1875;17,96875;39,97;50,47;3,65;2,21875;43,05;25,625;26,85;25,34375;35,1875;16,89;138,73999;167,625;73,4375;54,375;14,1875;0,71875;11,78125;32,625
02/09/2001;1314,76;29,5625;28,1875;33,5;112;23,5625;0,3415175;33,5;56,4;37,33;39,5625;21,3125;17,6875;38,76;48,49;3,5875;2,1937501;40,96;24,4375;26,61;24,75;38;15,36;132,30002;148,125;73,125;44,0625;12,875;0,66875;11,140625;32,8125
02/12/2001;1330,31;29,375;29,5625;34,5625;114,9;23;0,35156214;32,6;54,16;37,7;41,4375;22;18,9375;39,42;48,1;3,8875;2,275;41,7;24,9375;26,46;24,9375;39,125;14,8;135,59003;143,25;69,375;44,6875;14,5625;0,725;11,796875;32,625
02/13/2001;1318,8;29,09375;28,5;32,4375;113,75;22,5625;0,3415175;33,2;55,31;37,41;40,25;20,625;18,59375;41,5;47,51;3,7125;2,175;39,55;22,9375;27,13;25,375;39,6875;13,54;138,25;134,625;66,25;45,625;13,75;0,6875;11,859375;32,3125
02/14/2001;1315,92;29,1875;29,375;34,125;115,1;25;0,34821394;34,39;56,5;38,75;41,6875;23,40625;20,03125;46,5;50,96;4,3125;2,4375;38,9;21,75;27,05;25,171875;42,125;12,7;133,7;132,375;63,75;45,625;14,375;0,721875;12,546875;32,625
02/15/2001;1326,61;29,40625;30,8125;35,8125;116,78;25,5;0,35825855;36,35;58,1;40,66;42,8125;24,71875;19,46875;44,6;51,51;4,43125;2,6125;42,01;23,3125;28,37;25,9375;45;13,62;133,90999;144,375;69,375;48,75;14,25;0,725;12,625;33
02/16/2001;1301,53;28,65625;28,25;34,375;115;24;0,33928537;33,13;54,05;36,6;40,3125;24,117188;18,15625;42,55;49,5;4,1687503;2,53125;33;21,25;27,58;26,257813;40,375;12,67;130,27;129;63,125;45,9375;13,0625;0,684375;12,1875;32,125
02/20/2001;1278,94;27,9375;26,0625;31,4375;111,5;23,125;0,32700858;30,5;49,27;34,5;37,757813;22,96875;17,125;38,6;44,95;4,03125;2,43125;30,05;19,796875;26,17;25,28125;33,625;12,34;128,09999;108;56,25;49,6875;13;0,625;11,140625;29,6875
02/21/2001;1255,27;28,125;25,125;30,75;107,51;23;0,33705324;30,01;42,95;34,25;35,625;23,3125;15,03125;38,4;45,5;3,99375;2,3625;30,3;17,9375;24,46;24,5;34,3125;11,6;121,31;114,75;61,5625;48,75;12,375;0,596875;11,421875;29,0625
02/22/2001;1252,82;27,59375;26,4375;30;108,9;23,375;0,33593717;29,77;40,35;32,7;33,46875;23,40625;15,21875;38;45,51;4,1;2,45;31,51;17;26,5;26,4375;33,8125;12,53;121,03001;107,25;67,8125;35,46875;11,875;0,596875;11,140625;29,375
02/23/2001;1245,86;28,375;27;29,9375;104;22;0,33593717;30;45;30,15;30,90625;23,96875;16,3125;37,25;44,15;4,3375;2,4625;33,2;19,1875;27,34;26,4375;33,9375;12,4;113,75;106,125;66,5625;35,3125;12,5;0,590625;11,109375;30,5
02/26/2001;1267,65;29,78125;26,0625;29,5;105,3;23,1875;0,34821394;30;45;29,15;31,53125;23,90625;15,84375;35;43,21;4,2312503;2,4;32,47;20,0625;28,21;28,8125;33;12,59;111,23003;118,125;70,3125;41,5625;13,1875;0,596875;11,34375;31,3125
02/27/2001;1257,94;29,6875;24;29;102,59;21,6875;0,34598184;28,6;41,66;30;27,8125;22,5;15,25;35,05;40,25;4;2,3;28,65;17,8125;26,9;28,0625;32;12,11;107,03003;103,5;61,25;39,21875;11,5625;0,58750004;10,53125;30
02/28/2001;1239,94;29,5;23,6875;28,5625;99,9;19;0,32589254;28,85;39,76;29,55;27,40625;21,125;14,53125;34,22;37,3;3,575;2,15;27,1;16,9375;25,35;27,15625;29,75;11,59;106,19002;99;61,5625;35,78125;11,3125;0,50937504;9,582031;26
03/01/2001;1241,23;29,679688;24,5;29,125;106,05;21,375;0,33482105;29;42,91;32,4;30,59375;22,664063;14,03125;35,9;41,2;3,9437501;2,25;30,25;17;25,1;26,90625;30,875;12;111,510025;102,375;63,75;36,5625;11,4375;0,521875;9,375;26,125
03/02/2001;1234,18;28,34375;22,1875;29,3125;102,3;16,875;0,34374964;29,52;38,4;35,06;30,25;22,625;13,84375;36,09;42,8;3,9875;2,275;27,7;14,8125;24,85;26,976563;27,25;12,03;117,53001;87,375;59,6875;34,6875;9,28125;0,5;9,421875;23,1875
03/05/2001;1241,41;28,71875;23,078125;30,375;104,91;17;0,3638389;30,38;38,6;34,7;31,46875;23,78125;13,53125;39;42,55;4,175;2,46875;29,55;13,25;23,24;27,875;28,5;12,38;117,25;85,875;51,5625;35;9,375;0,63125;9,5;24,875
03/06/2001;1253,8;29,71875;24;31,5;106;17,625;0,38392818;32,15;43;36,1;29,53125;24,90625;14,25;43,86;44,5;4,5;2,65;31;12,5625;24,4;29,53125;29,3125;13,1;123,90002;89,625;69,375;39,0625;10;0,59375;10,078125;25,25
03/07/2001;1261,89;30,34375;24;32,9375;107,55;18,625;0,3794639;32,35;41;34,76;28,8125;24,90625;14,34375;41;42,5;4,5625;2,68125;30,1;12,3125;24,98;30,9375;28,125;12,75;122,57;92,25;68,4375;42,34375;10;0,6125;10,625;25,5625
03/08/2001;1264,74;29,625;22,8125;33,25;106,47;17,5;0,3716514;31,67;37,15;34,8;28,625;25,15625;13,5625;42,85;41,45;4,5375;2,6937501;28,5;10,9375;24,05;30,09375;25;12,97;113,75;81,75;65;44,0625;8,84375;0,584375;9,78125;24,125
03/09/2001;1233,42;28,34375;20,625;29,4375;99,29;16,375;0,36160678;30,25;34,35;32,75;25,96875;23,375;13,46875;40,75;39,68;4,1687503;2,46875;27,01;11,125;24;29;21,125;12,34;108,85;69;65;40,625;7,75;0,6125;8,5;21,625
03/12/2001;1180,16;25,96875;18,8125;27,75;95,49;15,1875;0,33258894;29,88;30,25;31,1;24,03125;23,15625;13;40,76;37,9;4,125;2,425;23,43;10,4375;19,91;27,5;20,1875;11,52;105,00003;67,875;64,0625;37,03125;6,43;0,53125;7,890625;19,6875
03/13/2001;1197,66;27,09375;21,375;29,375;98,39;16,9375;0,34933;31,6;34,1;32,81;26,40625;23,9375;13,6875;44,05;40,14;4,38125;2,5609376;24,6;11,4375;20,09;26,3125;22,8125;11,25;106,40001;78;65,3125;39,375;6,6;0,55;8,609375;19,125
03/14/2001;1166,71;27;20,25;29,0625;94,96;16,0625;0,36495498;30,95;35,3;31,51;25,65625;24,09375;13,0625;43,52;39,62;4,49375;2,58125;23,98;11,25;19,85;25,875;21,1875;11,02;101,43001;72;66,25;37,8125;6,12;0,53125;8,53125;17,3125
03/15/2001;1173,56;26,84375;20,3125;28,5;95,56;14,6875;0,35156214;30,7;34,95;31,48;26,09375;23,0625;12,5;41,3;40,56;4,11875;2,4437501;23,9;9,3125;20,42;25,375;18,75;11,04;100,869995;66,375;65,625;32,5;6,13;0,54375;8,65625;18
03/16/2001;1150,53;27,28125;19,9375;27,875;90,1;14,0625;0,35044605;28,1;32,93;31,35;25,15625;22,125;14,3125;40,05;39,61;3,85625;2,29375;23,18;8,21875;19;24,625;18,9375;9,99;98,00003;61,125;63,125;30,15625;5,74;0,55;8,125;18,0625
03/19/2001;1170,81;27,15625;20,8125;27,0625;92,6;15,4375;0,36718717;30,5;34,4;32,51;29,09375;23,3125;15,875;43,06;40,15;4,175;2,425;25,2;9,46875;18,75;24,09375;20,4375;11,97;105,00003;68,25;71,875;34,375;6,28;0,52500004;9,265625;19
03/20/2001;1142,62;26,34375;19,0625;24,625;88,3;14,375;0,35156214;29,31;34;32,25;27;21,40625;16,40625;40,6;38,45;3,8375;2,375;23,96;8,875;18,88;24,1875;18,625;11,2;98,84;61,875;69,375;30,46875;6,39;0,5125;8,828125;19,8125
03/21/2001;1122,14;25,03125;19,3125;25,5625;89,08;14,75;0,35937464;29,23;35;34,02;29,0625;22,4375;16,28125;42,01;37,3;3,99375;2,45;24,06;8,34375;18,7;22,78125;19,25;11,4;99,119995;61,125;63,75;31,25;6,16;0,5;8,03125;17,6875
03/22/2001;1117,58;27;19,75;28,6875;89,1;15,5;0,3861603;30,89;35,8;37,87;28,4375;24,71875;18;46,7;40,54;4,5625;2,7921875;24,5;8,6875;19,2;22,40625;22,484375;11,09;109,760025;66,75;65,625;33,28125;6,71;0,50937504;9,15625;19,5625
03/23/2001;1139,83;28,28125;18,6875;28,8125;93,51;15,875;0,41071388;31,17;36,1;38,81;29,4375;25,125;17,84375;48,83;43,61;4,49375;2,9437501;23,86;8,53125;19,65;23,15625;21,125;11,62;111,93001;61,125;63,75;36,5625;6,87;0,50937504;9,296875;21,5625
03/26/2001;1152,69;28,03125;17,875;28,3125;95,4;15,69;0,38892823;31,65;35;36,5;28,3125;24,65625;16,795;46,87;41;4,49375;2,79375;24,1;9,40625;19,9;22,5;19,875;11,99;114,03001;66;65,3125;37,8125;6,9;0,547;9,609375;21,875
03/27/2001;1182,17;29,125;18,125;29,375;99,5;16,65;0,40839243;32,28;36,75;36,25;29,9375;25,4375;18,3;48;40,28;4,5375;2,8125;24,99;9;20,05;23,625;20,8125;11,7;111,72002;60,375;68,4375;42,1875;6,89;0,582;10;22,5
03/28/2001;1153,29;27,78125;15,75;26,9375;94,41;15,1;0,3958925;30,32;32,58;32,48;27,40625;23,84375;16,985;44,25;37,4;4,25;2,6625001;21,47;8,21875;18,33;21,5625;18,5625;10,27;104,86;49,5;65,3125;37,8125;6,29;0,54;9,046875;21
03/29/2001;1147,95;27,6875;15,25;26,5625;95,04;14,52;0,40232104;30,64;29;31,42;27,34375;22,78125;16,285;45,25;36,6;4,1687503;2,575;19,98;8,25;18,22;23,25;16,3125;9,38;101,64;47,8125;63,4375;38,75;6,5;0,5;8,53125;20,25
03/30/2001;1160,33;27,34375;15,8125;26,3125;96,18;14,98;0,39410675;31,27;29,4;30,98;28,3125;21,75;17,485;41,53;36,24;3,9375;2,375;20,69;8,5625;18,49;23,46875;16,8125;9,97;99,82;47,4375;64,375;42,1875;6,65;0,5115;9,046875;21,125
04/02/2001;1145,87;27,90625;15,0625;25,796875;94,66;15,32;0,38553533;28,92;29,31;28,35;25,75;20;17;36,25;32,78;3,48125;2,16875;19,9;7,4375;17,98;23;15,25;8,83;102,90001;39;53,75;36,875;6,22;0,455;8,828125;19,6875
